# id,z0,z1
1150,0.99551,0.00449
1151,1.00000,0.00000
1152,1.00000,0.00000
1153,1.00000,0.00000
1154,1.00000,0.00000
1155,1.00000,0.00000
1156,0.97897,0.02103
1157,1.00000,0.00000
1158,0.99938,0.00062
1159,0.25062,0.74938
1160,0.97897,0.02103
1161,0.25062,0.74938
1162,0.95404,0.04596
1163,0.94893,0.05107
1164,0.98338,0.01662
1165,0.59365,0.40635
1166,0.40251,0.59749
1167,0.18909,0.81091
1168,0.99997,0.00003
1169,0.43247,0.56753
1170,1.00000,0.00000
1171,1.00000,0.00000
1172,1.00000,0.00000
1173,0.19766,0.80234
1174,0.99990,0.00010
1175,0.99962,0.00038
1176,0.63329,0.36671
1177,1.00000,0.00000
1178,0.00731,0.99269
1179,0.99519,0.00481
1180,0.99994,0.00006
1181,0.19766,0.80234
1182,1.00000,0.00000
1183,0.99997,0.00003
1184,0.99990,0.00010
1185,1.00000,0.00000
1186,1.00000,0.00000
1187,0.55878,0.44122
1188,0.99960,0.00040
1189,0.99944,0.00056
1190,1.00000,0.00000
1191,0.99960,0.00040
1192,1.00000,0.00000
1193,0.99960,0.00040
1194,0.99960,0.00040
1195,1.00000,0.00000
1196,1.00000,0.00000
1197,1.00000,0.00000
1198,0.99983,0.00017
1199,1.00000,0.00000
1200,1.00000,0.00000
1201,0.73295,0.26705
1202,0.89513,0.10487
1203,0.99229,0.00771
1204,0.41269,0.58731
1205,0.99944,0.00056
1206,1.00000,0.00000
1207,1.00000,0.00000
1208,1.00000,0.00000
1209,1.00000,0.00000
1210,1.00000,0.00000
1211,1.00000,0.00000
1212,1.00000,0.00000
1213,1.00000,0.00000
1214,1.00000,0.00000
1215,1.00000,0.00000
1216,1.00000,0.00000
1217,1.00000,0.00000
1218,1.00000,0.00000
1219,0.99153,0.00847
1220,1.00000,0.00000
1221,1.00000,0.00000
1222,1.00000,0.00000
1223,1.00000,0.00000
1224,0.48729,0.51271
1225,1.00000,0.00000
1226,1.00000,0.00000
1227,1.00000,0.00000
1228,1.00000,0.00000
1229,1.00000,0.00000
1230,1.00000,0.00000
1231,1.00000,0.00000
1232,0.99522,0.00478
1233,1.00000,0.00000
1234,1.00000,0.00000
1235,1.00000,0.00000
1236,0.99177,0.00823
1237,1.00000,0.00000
1238,1.00000,0.00000
1239,1.00000,0.00000
1240,0.99898,0.00102
1241,0.80931,0.19069
1242,0.99587,0.00413
1243,1.00000,0.00000
1244,1.00000,0.00000
1245,0.99993,0.00007
1246,1.00000,0.00000
1247,1.00000,0.00000
1248,0.99980,0.00020
1249,1.00000,0.00000
1250,1.00000,0.00000
1251,1.00000,0.00000
1252,0.99968,0.00032
1253,0.99968,0.00032
1254,0.50585,0.49415
1255,0.91722,0.08278
1256,0.99968,0.00032
1257,0.99646,0.00354
1258,1.00000,0.00000
1259,0.98440,0.01560
1260,0.99646,0.00354
1261,0.73730,0.26270
1262,0.99988,0.00012
1263,0.92984,0.07016
1264,0.90408,0.09592
1265,0.90408,0.09592
1266,0.69896,0.30104
1267,1.00000,0.00000
1268,1.00000,0.00000
1269,1.00000,0.00000
1270,1.00000,0.00000
1271,1.00000,0.00000
1272,0.99920,0.00080
1273,1.00000,0.00000
1274,0.80571,0.19429
1275,1.00000,0.00000
1276,1.00000,0.00000
1277,0.99999,0.00001
1278,1.00000,0.00000
1279,0.54475,0.45525
1280,1.00000,0.00000
1281,0.99996,0.00004
1282,0.99996,0.00004
1283,0.99920,0.00080
1284,1.00000,0.00000
1285,0.99964,0.00036
1286,1.00000,0.00000
1287,0.99996,0.00004
1288,1.00000,0.00000
1289,1.00000,0.00000
1290,1.00000,0.00000
1291,1.00000,0.00000
1292,1.00000,0.00000
1293,0.69193,0.30807
1294,1.00000,0.00000
1295,1.00000,0.00000
1296,1.00000,0.00000
1297,1.00000,0.00000
1298,0.38264,0.61736
1299,1.00000,0.00000
1300,0.99964,0.00036
1301,1.00000,0.00000
1302,1.00000,0.00000
1303,1.00000,0.00000
1304,1.00000,0.00000
1305,0.99964,0.00036
1306,1.00000,0.00000
1307,1.00000,0.00000
1308,0.94557,0.05443
1309,0.99920,0.00080
1310,0.99961,0.00039
1311,0.99996,0.00004
1312,0.00000,1.00000
1313,1.00000,0.00000
1314,0.97168,0.02832
1315,0.98973,0.01027
1316,0.98973,0.01027
1317,0.91672,0.08328
1318,1.00000,0.00000
1319,1.00000,0.00000
1320,0.99992,0.00008
1321,1.00000,0.00000
1322,0.99996,0.00004
1323,0.99316,0.00684
1324,0.98642,0.01358
1325,1.00000,0.00000
1326,1.00000,0.00000
1327,0.98642,0.01358
1328,1.00000,0.00000
1329,1.00000,0.00000
1330,0.95494,0.04506
1331,0.96727,0.03273
1332,0.79907,0.20093
1333,1.00000,0.00000
1334,1.00000,0.00000
1335,1.00000,0.00000
1336,1.00000,0.00000
1337,1.00000,0.00000
1338,0.99990,0.00010
1339,0.99990,0.00010
1340,0.99990,0.00010
1341,0.96861,0.03139
1342,0.99990,0.00010
1343,1.00000,0.00000
1344,1.00000,0.00000
1345,1.00000,0.00000
1346,1.00000,0.00000
1347,1.00000,0.00000
1348,1.00000,0.00000
1349,1.00000,0.00000
1350,1.00000,0.00000
1351,0.54150,0.45850
1352,1.00000,0.00000
1353,0.25369,0.74631
1354,0.97323,0.02677
1355,0.41829,0.58171
1356,1.00000,0.00000
1357,1.00000,0.00000
1358,0.39783,0.60217
1359,1.00000,0.00000
1360,1.00000,0.00000
1361,0.00000,1.00000
1362,1.00000,0.00000
1363,1.00000,0.00000
1364,1.00000,0.00000
1365,0.99997,0.00003
1366,1.00000,0.00000
1367,1.00000,0.00000
1368,0.99997,0.00003
1369,0.99997,0.00003
1370,0.99997,0.00003
1371,0.99860,0.00140
1372,0.94727,0.05273
1373,1.00000,0.00000
1374,0.56254,0.43746
1375,1.00000,0.00000
1376,1.00000,0.00000
1377,0.99965,0.00035
1378,0.99997,0.00003
1379,0.67835,0.32165
1380,0.99809,0.00191
1381,0.38132,0.61868
1382,0.94727,0.05273
1383,1.00000,0.00000
1384,1.00000,0.00000
1385,0.94727,0.05273
1386,0.38261,0.61739
1387,1.00000,0.00000
1388,0.38132,0.61868
1389,0.67835,0.32165
1390,1.00000,0.00000
1391,0.99978,0.00022
1392,0.99978,0.00022
1393,0.99998,0.00002
1394,1.00000,0.00000
1395,0.72735,0.27265
1396,0.99860,0.00140
1397,1.00000,0.00000
1398,0.99978,0.00022
1399,0.56125,0.43875
1400,1.00000,0.00000
1401,0.99997,0.00003
1402,1.00000,0.00000
1403,0.99997,0.00003
1404,0.99997,0.00003
1405,1.00000,0.00000
1406,0.99965,0.00035
1407,1.00000,0.00000
1408,0.97107,0.02893
1409,0.00000,1.00000
1410,0.99461,0.00539
1411,0.99461,0.00539
1412,1.00000,0.00000
1413,1.00000,0.00000
1414,0.56805,0.43195
1415,0.99461,0.00539
1416,0.84003,0.15997
1417,1.00000,0.00000
1418,1.00000,0.00000
1419,0.99997,0.00003
1420,0.99461,0.00539
1421,0.00771,0.99229
1422,1.00000,0.00000
1423,1.00000,0.00000
1424,1.00000,0.00000
1425,1.00000,0.00000
1426,1.00000,0.00000
1427,1.00000,0.00000
1428,0.99533,0.00467
1429,0.89513,0.10487
1430,1.00000,0.00000
1431,1.00000,0.00000
1432,1.00000,0.00000
1433,1.00000,0.00000
1434,0.99996,0.00004
1435,1.00000,0.00000
1436,1.00000,0.00000
1437,1.00000,0.00000
1438,0.99973,0.00027
1439,1.00000,0.00000
1440,0.99977,0.00023
1441,1.00000,0.00000
1442,0.99361,0.00639
1443,0.99361,0.00639
1444,1.00000,0.00000
1445,1.00000,0.00000
1446,1.00000,0.00000
1447,0.99999,0.00001
1448,0.73730,0.26270
1449,0.52335,0.47665
1450,1.00000,0.00000
1451,1.00000,0.00000
1452,1.00000,0.00000
1453,1.00000,0.00000
1454,1.00000,0.00000
1455,1.00000,0.00000
1456,1.00000,0.00000
1457,0.99966,0.00034
1458,0.76226,0.23774
1459,1.00000,0.00000
1460,0.99966,0.00034
1461,0.99966,0.00034
1462,0.99999,0.00001
1463,0.99966,0.00034
1464,1.00000,0.00000
1465,1.00000,0.00000
1466,0.95111,0.04889
1467,0.99294,0.00706
1468,0.50188,0.49812
1469,0.89503,0.10497
1470,0.99991,0.00009
1471,0.72770,0.27230
1472,1.00000,0.00000
1473,1.00000,0.00000
1474,1.00000,0.00000
1475,1.00000,0.00000
1476,0.94074,0.05926
1477,0.00676,0.99324
1478,0.00676,0.99324
1479,1.00000,0.00000
1480,0.72770,0.27230
1481,1.00000,0.00000
1482,0.95821,0.04179
1483,0.78904,0.21096
1484,0.99906,0.00094
1485,0.10851,0.89149
1486,0.99589,0.00411
1487,0.89503,0.10497
1488,0.95821,0.04179
1489,0.99999,0.00001
1490,0.75363,0.24637
1491,0.38351,0.61649
1492,0.10851,0.89149
1493,0.32101,0.67899
1494,0.72770,0.27230
1495,0.38351,0.61649
1496,0.32101,0.67899
1497,1.00000,0.00000
1498,1.00000,0.00000
1499,0.78904,0.21096
1500,1.00000,0.00000
1501,0.94074,0.05926
1502,1.00000,0.00000
1503,0.89503,0.10497
1504,0.98986,0.01014
1505,0.99997,0.00003
1506,1.00000,0.00000
1507,0.99589,0.00411
1508,1.00000,0.00000
1509,1.00000,0.00000
1510,0.91672,0.08328
1511,1.00000,0.00000
1512,0.99939,0.00061
1513,0.91672,0.08328
1514,1.00000,0.00000
1515,1.00000,0.00000
1516,1.00000,0.00000
1517,1.00000,0.00000
1518,1.00000,0.00000
1519,1.00000,0.00000
1520,1.00000,0.00000
1521,0.99996,0.00004
1522,0.99946,0.00054
1523,0.99966,0.00034
1524,1.00000,0.00000
1525,0.99908,0.00092
1526,0.96851,0.03149
1527,1.00000,0.00000
1528,1.00000,0.00000
1529,0.99966,0.00034
1530,1.00000,0.00000
1531,0.99387,0.00613
1532,0.96851,0.03149
1533,0.96851,0.03149
1534,0.99878,0.00122
1535,0.99878,0.00122
1536,0.99966,0.00034
1537,1.00000,0.00000
1538,1.00000,0.00000
1539,1.00000,0.00000
1540,0.96048,0.03952
1541,1.00000,0.00000
1542,1.00000,0.00000
1543,1.00000,0.00000
1544,1.00000,0.00000
1545,1.00000,0.00000
1546,0.96851,0.03149
1547,1.00000,0.00000
1548,0.99977,0.00023
1549,1.00000,0.00000
1550,0.99977,0.00023
1551,1.00000,0.00000
1552,1.00000,0.00000
1553,1.00000,0.00000
1554,1.00000,0.00000
1555,1.00000,0.00000
1556,1.00000,0.00000
1557,0.92943,0.07057
1558,1.00000,0.00000
1559,1.00000,0.00000
1560,1.00000,0.00000
1561,1.00000,0.00000
1562,1.00000,0.00000
1563,0.12403,0.87597
1564,0.99999,0.00001
1565,0.97059,0.02941
1566,1.00000,0.00000
1567,0.99975,0.00025
1568,1.00000,0.00000
1569,0.99457,0.00543
1570,1.00000,0.00000
1571,1.00000,0.00000
1572,0.95999,0.04001
1573,1.00000,0.00000
1574,1.00000,0.00000
1575,1.00000,0.00000
1576,0.99975,0.00025
1577,0.87597,0.12403
1578,0.87597,0.12403
1579,1.00000,0.00000
1580,1.00000,0.00000
1581,1.00000,0.00000
1582,1.00000,0.00000
1583,0.48346,0.51654
1584,0.35484,0.64516
1585,1.00000,0.00000
1586,0.99975,0.00025
1587,0.48346,0.51654
1588,0.99975,0.00025
1589,0.98805,0.01195
1590,0.87584,0.12416
1591,1.00000,0.00000
1592,1.00000,0.00000
1593,0.98805,0.01195
1594,1.00000,0.00000
1595,0.99917,0.00083
1596,1.00000,0.00000
1597,0.99999,0.00001
1598,1.00000,0.00000
1599,1.00000,0.00000
1600,1.00000,0.00000
1601,0.97863,0.02137
1602,1.00000,0.00000
1603,1.00000,0.00000
1604,0.98805,0.01195
1605,0.99999,0.00001
1606,1.00000,0.00000
1607,1.00000,0.00000
1608,0.00475,0.99525
1609,0.89270,0.10730
1610,0.17231,0.82769
1611,0.06718,0.93282
1612,0.51097,0.48903
1613,0.99973,0.00027
1614,0.02153,0.97847
1615,1.00000,0.00000
1616,0.92388,0.07612
1617,1.00000,0.00000
1618,0.99999,0.00001
1619,0.75094,0.24906
1620,0.99993,0.00007
1621,0.99993,0.00007
